customer_id,cst_successful_transfers_cnt,cst_age,customer_address_country,cst_profile_age_days,fraudulent_cst,suspicious_cst
a1991a91e7228fb5f4c6d9e27c5bf216be096859,5,38,esp,129,0,0
a758353317197ea797ab7ba87b45a3d906b21d71,7,38,gbr,29,0,0
b0f3ca9b1fdc19f4bec70ae3a5bce26d9ffa0150,31,38,gbr,578,0,0
b3eecb652d62f282da9982ece4dd6c7f393f6273,11,38,che,114,0,0
b98039782f4f68df506cd143b5015738ff3af2c1,21,38,che,903,0,0
c20800c86749ec8868775095b368a6cb14d1c61c,3,38,che,135,0,0
c7a2523fb8768db7e3a21345b05ea82535477a9a,9,38,fin,471,0,0
c9d0c262a2ba37d234b50df7191af1318a945fb7,6,38,gbr,35,0,0
cc70cd53ed42252e69be498f59f4f3c71a363e72,16,38,gbr,413,0,0
cf6d683d74ce78ba4f9115e0c0fcb1f0a6a6d1c7,12,38,ita,265,0,0
d0600b0b03e2c03d45a9a4f5d29723009e1ae6ea,6,38,gbr,130,0,0
d1983257291d49159ef4afc7c38f2a24f80710b2,7,38,gbr,815,0,0
d5d02404309650f708c21589b21a5226b4e74025,2,38,usa,397,0,0
deaa2c7fc05705ff433317bcd31ca331c3d7f635,7,38,gbr,426,0,0
e5e04687785798bfc1fc718ebf2db9f6f66d8b28,42,38,gbr,569,0,0
ea02cf6de26bc4c59fa69a9ea0a5e125c45c681a,2,38,gbr,114,0,0
f128c4455c2c154ccca8dcddece59bd93f8d3e76,18,38,gbr,596,0,0
2924d6150ae8b94e8b0aa3e92644393ff52ccae1,2,37,deu,25,1,0
2924d6150ae8b94e8b0aa3e92644393ff52ccae1,2,37,deu,25,1,0
320304f10ae01bc95bf1dd2169e0a078624e4af2,1,37,gbr,24,1,0
665391be6374b002154be3377f649a3d7a870292,1,37,deu,16,1,1
82a0f5e1536a379bafea5f7218bfa9a71d81aaa2,2,37,deu,22,1,0
82a0f5e1536a379bafea5f7218bfa9a71d81aaa2,2,37,deu,22,1,0
b3815c3589a4632498de210bd3c9ac734e73284e,1,37,deu,18,1,0
f0eeedba46d57cef31a8e8debf4089e014cd7f30,1,37,gbr,27,1,1
023b3c2740315e678d00942540d65498a96f12b0,3,37,esp,472,0,0
04e5a144bde59129a62ee5f754e1d975fcf3b8ca,3,37,gbr,560,0,0
081adbe5b28fa1a66c1ef7f60efe943553820f28,17,37,gbr,400,0,0
081adbe5b28fa1a66c1ef7f60efe943553820f28,17,37,gbr,400,0,0
105c3d85cfe0ae019ff4df42dd206f4053f16045,9,37,gbr,289,0,0
12cb5b9dcd506df55d70442641a8f7aa1e661861,1,37,gbr,22,0,0
198b6563a8e57451df0ca5af9fec96ff69adce87,33,37,dnk,114,0,0
1daae46de84c01c3489250cded07fa7427cb4a54,13,37,gbr,249,0,0
235998a2d5ccb18ef9d440479de30c928f1a14c5,3,37,gbr,39,0,0
24e88d3ca62f1a0dbf50d15f74aaf613da937219,5,37,gbr,105,0,0
24e88d3ca62f1a0dbf50d15f74aaf613da937219,5,37,gbr,105,0,0
250e933274c945a2b9391834307096b62e3f08f5,3,37,gbr,604,0,0
25ee749b962a5701986f790bf7b97f70b6a9818d,4,37,bel,156,0,0
260f693bc4b70c2dc611113269659db4805b317a,27,37,gbr,423,0,0
281a77f0892bcc85b45b31abea30da022ae1be45,1,37,esp,132,0,0
2b92529af59bb08450920dee356d4ab7e8f4a3e0,23,37,gbr,443,0,0
2bb83962bb7ae01f7f9d96a6fa1c8f42ee241f37,25,37,gbr,304,0,0
316f83e92b679ec5d487123c346449eef43828ec,6,37,deu,127,0,0
44355cd2044e7423871d4e9aa6d595c5c45ecce4,6,37,gbr,545,0,0
58b33dded2c95e47d4d75b2351d6ba17dc84ff01,5,37,sgp,184,0,0
64fe772063802e9509e0702701cdd4e8d9e9bee3,16,37,gbr,505,0,0
6bf4a5809e4594d58f2888e0ff0ee6abf34eba62,1,37,gbr,24,0,0
6f8166f68919d3f36b07073d5e5213f1e2659583,1,37,sgp,32,0,0
743e3dca56c7fb05b07e80634ff86104aca49c11,6,37,deu,146,0,0
7acda94c34974fcdbad05793bfb2f485dd05d847,1,37,rou,25,0,0
7b7e3fbfeadd7951f2193dbaeb3dd1915943f97e,7,37,gbr,170,0,0
7d1c14d9f22806f43607cfb149901e63f69ee1a6,15,37,gbr,635,0,0
8a9b6ce5ecefb18b729bf7e26e3eb8d4e74d44e0,1,37,usa,8,0,0
8badd082a9b8be135e4609eb559daeefe09c6de5,7,37,gbr,148,0,0
8c477d3e30e3724237021f6b49731a65d4009ef7,5,37,gbr,520,0,0
931f6e86d7e526b0b8ce8b8444148e0674b24e0c,3,37,usa,14,0,0
9db92427bb79b79261b76cf016cad9572a5bf1f0,11,37,usa,59,0,0
a0c045709e83467102d0041fe9d2b4bc7a8aa068,1,37,che,20,0,0
a5abfe6e626ff710d8f4d585d59dd8cb32a3396e,1,37,deu,17,0,0
a67c8b18c8beabb7b9f199293a56f42c2f59558b,3,37,fra,178,0,0
a78efb2d40d24fac7512146262d1f5f1418a156b,12,37,gbr,276,0,0
adfeffb7fa06a7633be84dceba1a1b39ad22b9ee,111,37,gbr,471,0,0
b26d9bd083bdfd63663e12833066c6176ab2efbb,2,37,gbr,121,0,0
baea8fb8872b1ccbc772d424cf15bf1ade26a0ef,5,37,gbr,232,0,0
c41940b647be86a6fee108d15952015807428378,1,37,gbr,19,0,0
c5cb5ccff2f08caae6b0a8646a781fb400ea3b06,6,37,gbr,195,0,0
c7446b79448acfbe7541b5036a6b31c80c7a5753,9,37,gbr,613,0,0
cc82578f27ae995669caceb8f4988cacbe4bdf52,10,37,gbr,90,0,0
d58298b0b79cd229e561f2d160606073c06a2f06,3,37,gbr,28,0,0
dc8dd0112a70a9b65f1c057643bd15db11bc77b4,2,37,gbr,24,0,0
e8a86942626c476298b224fb362af0770607c03c,3,37,usa,519,0,0
db0f7816a10ea3d5f1f633285ce11a06c8f05bcd,2,36,deu,18,1,0
db0f7816a10ea3d5f1f633285ce11a06c8f05bcd,2,36,deu,18,1,0
042edf80350e78924e417f252d3860e62c4834eb,3,36,usa,333,0,0
07a59a38d44824fff250e376b8293bec83a70766,1,36,usa,55,0,0
0d0ec642be94671efffb25e91514dd7ae20393ea,3,36,usa,99,0,0
0d9c4c16456b6d6d9d899c6a57b34e0a465af943,1,36,swe,10,0,0
0e22fc5f80864b1957f6a0f8f04f82877f6f40f7,6,36,gbr,44,0,0
11cffb2767df962f6b67daa7bbe899ed815d3791,7,36,gbr,32,0,0
15ca0eb29bf3d6762f5060a597ae9c25e67ad87f,2,36,gbr,49,0,0
15e0865940f6811d9fb28f3658b4067ab075aeae,17,36,gbr,242,0,0
172e98415006bcb64382025cb8fcd52fd3b9680b,2,36,gbr,19,0,0
18c8dae7bc7544595a5ed8d7c7a23ae9cc0d6f24,19,36,irl,371,0,0
1b35e3a408c1cc13853930c6989bf534212d386e,14,36,pol,607,0,0
1c1f0a5342e78dae84e7ed231a21a9279a8313d7,9,36,pol,115,0,0
29d0a50aff5148a3d7684190c5d6e9bf9a7382c3,1,36,gbr,13,0,0
2b220a3d0e385282be3eb02027e8178c764378ad,1,36,gbr,7,0,0
2cfb11b0a07a61af82eb84a9a5485a3150da0b30,7,36,gbr,91,0,0
2d78f64e217d83a35d54621c90575a4229b60357,9,36,gbr,673,0,1
3114eb08fd9f381b62415b9ccd3206029f0a1935,3,36,aut,44,0,0
321ede17537443bcc4b1dfc760f9c26298feb060,4,36,gbr,144,0,0
33247a6c6aa417c675a5eef915f4b36e2fa9d700,9,36,gbr,25,0,0
376485554410724ce01060e14d2c939def9790dc,4,36,gbr,205,0,0
3b0b62d37297d54497bc234ad7a3fd61ee1d29e2,4,36,gbr,28,0,0
42e51a14a6b6701e0322f1a32aba64f2892ec9a2,29,36,gbr,186,0,1
47f36aff324174ee9cec8219cbc90b46940e738e,8,36,gbr,174,0,0
5567e151c43040c7dc85f2a0d095000f9c73d667,7,36,gbr,820,0,0
582cb43bc6565cf13c85e7aed8a37ee54f7e4984,2,36,gbr,38,0,0
5c23067747f30c0647a5ae14241e7b8925eb5104,2,36,gbr,853,0,0
5c2b223c162ae6328740f42dbbfd7695dc0eb530,1,36,gbr,14,0,0
5e3984e5e71dc23fa7b55bfe70afd4c6462e97e8,21,36,gbr,494,0,0
5e54424245859bbba08227203da0701b054953fd,8,36,gbr,246,0,0
6dc3f1e8c79e86a9bfc455937a79f0a34f8cd833,6,36,esp,179,0,0
6f58e866abcfecbf2764186baada7f82371db7b8,1,36,gbr,26,0,0
744943d20082ef67aefe7185b897c9c7cf070eb8,5,36,gbr,150,0,0
7f87306a7d57419c17f7d696bdf48863b4584a09,5,36,nor,94,0,0
833d7e7f2b1e7f755f36c5bd1d3add1392bbee0e,14,36,irl,125,0,0
907bcb8970cc0f0d1f16a013526f68c4cfc09e51,2,36,gbr,29,0,0
949fd3b55caf8f5a120549c5e927b37c08ecf887,2,36,fra,93,0,0
99c3201421d492f23c5d4c94b8fbab1e5e92c0eb,5,36,gbr,294,0,0
9b645af0fdc7ab31eeef559f7a7f940dd82e99fc,9,36,gbr,417,0,0
a1a503964bd187e2df40e531600488c9694b61d1,1,36,usa,613,0,0
a3f50bee486dd26a8a65386c6542865cf59d7116,8,36,usa,191,0,0
a55eb679a50f318722ade5f43585ed1eae87ab78,2,36,gbr,435,0,0
a9babcfd30408710b0ae3cecba4e1244488d456b,3,36,gbr,47,0,0
b24cf434424fb9e3c6b967f649f4b613ff5ee6fd,1,36,usa,27,0,0
b6907bbd4ccf4ce2ac15b46f66706ad81714fdea,2,36,gbr,379,0,0
c505f62198e44a73eec5d9c0353e7b6878fcb276,1,36,usa,23,0,0
c7a11fbd92c50cf28b6e38586776f6f821b58d47,3,36,usa,61,0,0
c913f2a9c43b017bb196304b1dd3a3c08763f4c4,4,36,usa,27,0,0
c9616e271d6838bc5eb8a450093b3af111287fdd,6,36,gbr,262,0,0
ca12f1f1f6ffd5cba0852fb039f9e5ab110623d5,4,36,nld,275,0,0
d73d812df905459820069e8ce99016eadb657a63,18,36,gbr,119,0,0
ddeb7bc19d062a1ae6b3ea0388a3d705cb274d52,12,36,gbr,378,0,0
ea551b18c2610f6f5cfd57ebd36e0bd82e7ffdd0,10,36,gbr,232,0,0
eccdc498b50969cbd17accc51fdeded76f97229d,9,36,gbr,389,0,0
ef23fc98834a2fc727dd9d97dedd24900dca5985,9,36,gbr,566,0,0
f1fd9df8c18a3bed0acb4302a331411dabb852da,1,36,aus,22,0,0
f3f4040dcf52abbf9e498c6cc5975581f8c7fb07,10,36,irl,339,0,0
fa89d56c8c14d00452a71664b9d8aabc87f01da5,5,36,esp,130,0,0
fcce40289421f9a664120a820f5f16c3e8779ada,5,36,nld,54,0,0
fd127614cec1b1676ea2c89279d2d597baf1c6cd,3,36,gbr,21,0,1
ff945639729096aa481494d28cc4804db982f90b,8,36,gbr,481,0,0
47c96b44dece692917f1cf21b38dcdd29284e19d,1,35,ita,8,1,1
4f1dd4a61805c9b69a065990ae69a48d753f3a8a,1,35,dnk,17,1,1
06420bbbc44f3b4dbce7b1ba0b1024b839a6011c,9,35,gbr,102,0,0
10a071e25ed72b1119ed60052822dbedc5bc019e,5,35,gbr,221,0,0
136cceb557417ab618cf87a335df377bdf92f308,34,35,gbr,580,0,0
195202c80a8c0ac2026abe73da389d5294308056,2,35,gbr,234,0,0
1aea6b0a83dc87219fef58e56ab9b519d086a553,1,35,usa,143,0,1
220d084b86add799be77ac82d0994d7637c66a16,7,35,gbr,44,0,0
240ccc73f1331dd4fbaa3d9866d681dfd2ab91f1,2,35,usa,96,0,0
26efb13ca3195f85ad8584f8b35f9aef5abfda4f,8,35,gbr,247,0,0
41eaa97f386232b3f955ef69b88e7cf978f6e177,7,35,gbr,206,0,0
4732b40c066aef730f6d62900a726fb9de80b30b,8,35,gbr,80,0,1
47e6b66d343f7fc2e276f4ec31feaddfe3e4b72d,1,35,usa,12,0,0
4bd4659a353e5b1f02b68bf034146037f7620b81,8,35,gbr,463,0,0
4ef9951a6d9e4c4191212739a4fbeba7232c99f5,14,35,gbr,347,0,0
4f5af0da58aaef34414fa5bfaacf1c8059d28062,17,35,aus,115,0,1
50bd39b3c702ef077ca27af8b80f2f0993af3aa0,17,35,gbr,210,0,0
60ce4843a4b044ee0933266faa44f8619ca87069,15,35,gbr,350,0,0
61785f9a4348f9959fbee0a943c9f3ccd44aa95c,14,35,gbr,166,0,0
6355c2b522cfbb0080d95fa75eba8dc28e4b49bc,4,35,gbr,30,0,0
6a0ccc2dfda66b75c72b87f5a4d1599dd3210210,11,35,gbr,333,0,0
72c59139187b92577991dd1ce93b1f993e4d1e74,14,35,gbr,609,0,0
73e4d230b382603d78ac106dc5e9bd9cea281c92,7,35,gbr,342,0,0
7604a6a52b9b8e75dfefc7a793c1180999e899f2,7,35,gbr,691,0,0
7c4397fdcf991e551063603a2d729b92c044fbb7,3,35,gbr,67,0,0
82c2cb5f3b7a8aeb038115a5fa630ab8b8e97c52,4,35,deu,46,0,0
89721e7026f6afff0ec8751db8dad069d6a4bae8,8,35,est,183,0,1
8d577112fc1adcee4d2603d8beaaa1004c7dabb3,1,35,gbr,24,0,0
8e6ebe7e2be1ef91d997fa9c79611d0a3e974469,2,35,swe,129,0,0
9277cdaacd91ce39aa59c4e1c202df9c06bd2c1f,4,35,nld,46,0,0
92bda32babbde5e08c3502cd998fcb81cce26979,11,35,esp,365,0,0
961e4d2cc8631e3b5874df4a242988d23c9b2644,1,35,deu,27,0,0
995eabfe81af646b472dcee30f1bf2c668e4ea56,1,35,gbr,23,0,0
9ff9e6acdbd784c39c5b2671d2fbe4804cd71c84,2,35,aus,19,0,0
ad24c86082e679b8a1933b9b8cf5adc94953be71,1,35,gbr,7,0,0
b25a6cfd1d2be95217e29d2d1a59d99078cadf2f,10,35,gbr,521,0,0
b26687b782b9f06ba22b560b4249115e65ad9b0b,1,35,ind,463,0,0
bf6e64c41abfbb3d28620d563e6bb335053e96e5,2,35,che,20,0,0
bfbc14ac64b16a89b42d4f3eed09b8822d755520,10,35,irl,265,0,0
c69c549c9464682cc968a76b65b2efa2f38fa7d6,4,35,gbr,120,0,0
cbdef8e76e456a450059c3323852586c17fc3a42,27,35,esp,266,0,1
d103c7edcf57e397bf08556cbdefd364b06ea44f,19,35,gbr,757,0,0
d3e7e1e7c85bf18613abcf3a39efc5ca6735ee26,3,35,gbr,67,0,0
d78553ecc5774c8de9c25220bda3ee418ec88fc4,9,35,gbr,186,0,1
e62b943f04d44082af4152f46cc9f8d043e63a96,11,35,deu,330,0,0
e82d9abe5689f19f459645d92826f24f44365aa2,5,35,est,335,0,0
eb21d310da52c7fead0befda29bd0679e3c3f261,14,35,aut,394,0,0
efe2054e4a21ea0dc4cf22dac8dc1d777d3a0498,8,35,gbr,622,0,0
f4143e387894338f02ee013c74c068b7d2802156,7,35,gbr,168,0,0
f49a1d79ab29e21ae4e0b5454f5ccab06771c2a8,1,35,gbr,11,0,0
f713f5118a3a5bacc1782a5d57833bebd98d7dd9,13,35,gbr,144,0,0
f94f392956976f920b6136ad2f2cf7de8fa187cc,12,35,gbr,618,0,0
fc630800b8530cd6fc157f24981b74d555aacd63,3,35,gbr,241,0,0
7f35ce747aec767b8225b8ae818cfc284859ad22,1,34,ltu,16,1,0
a236ddd79335a17ad153db9a0b00eff2411f729e,1,34,gbr,25,1,1
affdb94c21887b3b4ae2d7c3aa5f68eaf8254679,2,34,deu,21,1,1
affdb94c21887b3b4ae2d7c3aa5f68eaf8254679,2,34,deu,21,1,1
dbda5c3d303d26d16018c7cde8723842769f017a,5,34,usa,27,1,1
dbda5c3d303d26d16018c7cde8723842769f017a,5,34,usa,27,1,1
dbda5c3d303d26d16018c7cde8723842769f017a,5,34,usa,27,1,1
dbda5c3d303d26d16018c7cde8723842769f017a,5,34,usa,27,1,1
dbda5c3d303d26d16018c7cde8723842769f017a,5,34,usa,27,1,1
e94e2f6d4ab0bf6ce0c6c879ee7f2e41a2dfe856,1,34,swe,12,1,1
0e73b9c604a2ef25a77949cb004e212a5ed02dd3,1,34,dnk,43,0,0
140939d15c6e1019edd342816cbfd9e74038dac1,1,34,nzl,27,0,0
1858d0112737dcf662c3a255ca74d1074dfd18e3,20,34,irl,403,0,0
19a7d9720a02cc268eb4daceeb15df5b88e96e7d,1,34,gbr,27,0,0
1a6d7046d707ed891da6064b34d5a6343a45adff,3,34,gbr,18,0,0
207bee4e528654b5718a240638a70f066a788a86,16,34,gbr,213,0,0
21ff980403e3a13cb6239cdc71d865027f3441af,2,34,gbr,19,0,0
25044eb85f61951ac481a60e33f9643c27e3fb8e,2,34,rou,20,0,0
25895a204d6e44ea51adc57a7c79b954816d6ca3,1,34,gbr,27,0,0
2b51c4f388c1c0878acb2cc54f5bd7874b72cb99,24,34,gbr,254,0,0
2db6180078cd58cc7611e2451148b9b7a7d4b201,19,34,gbr,308,0,0
2e7c13fd1761dc8d667ae1a5f6fedcb620069c1d,13,34,gbr,172,0,0
2e8c3e7d4b20e04e320953627f84b57708f586b1,7,34,usa,485,0,0
32944d4739a354c2ef934d42e90ad6a3526f50fb,2,34,deu,248,0,0
3c9b5289296200ee6f7b54c5f923f7b60df84eb3,23,34,gbr,177,0,1
3f28e658ee0f4384eaa8220246f3e97ee744c5f8,7,34,deu,284,0,0
409cbba973222572a6181f432f015eba745c676c,15,34,ind,51,0,0
4714ab7cb2c4a8dc8ea5327cf3f919d2e70eb1f1,5,34,swe,98,0,0
49446c11fccf95129c37c0c017700b2b0a58e0dd,2,34,usa,43,0,0
4d38d79158bfaf96c18cc3ae693b8769c3103432,12,34,nld,345,0,0
5332c1c5cacc15eeb5bc9b21d0e88dc97feeb30a,4,34,gbr,228,0,0
536bfabf71e8c1f76b9c7da886b90a857176d62b,2,34,gbr,48,0,0
58c0210871afe8438ff5be881118bf8b72f2b499,1,34,gbr,20,0,0
5ef4592372f6f73843fdacfc00636b34fcfa0b20,8,34,gbr,235,0,0
602af48d2ba431f754cc539d743e8190e2b1a3a2,5,34,gbr,474,0,0
66d95b85c7b5c7ea9adbba5d371d819f7d9476ab,3,34,gbr,35,0,0
67100b9222e2c6b2c0d1acaf26c4e1f580e39c1c,7,34,gbr,251,0,0
6b04cf2842a830e7d716466ee99a1565b2eed2ae,3,34,deu,28,0,0
6b993cc93978666f8b4df8cfafd0dd8190d8b770,6,34,gbr,80,0,0
6f77f7d67fb483af7c8cfe887b6a76a9bd7ae4d4,12,34,fra,65,0,0
7a902d9e6ac7a4fb49ad1b599400f06651f67a35,3,34,gbr,66,0,0
80a3fc5c4e7e5af8014a52ed7d129586f446dc45,10,34,deu,613,0,0
81d3bbb61df4b37b08ee36d6b9eef35a4fcadb4d,9,34,gbr,219,0,0
82ca67cea8691e2b3347b6dd7355f9c30286e45d,1,34,gbr,19,0,0
8a899e9752fa86f9df07e63703ee8b54094baa88,3,34,gbr,161,0,0
8f7e923d76509454955e0f354cc8f23622c20b15,3,34,dnk,84,0,0
97f968fbce8ae1008789d6f21243066d5b14944c,2,34,irl,27,0,0
a2be4341f50c375d2233a6d79a100619d7b12dfe,1,34,gbr,460,0,0
a68c2fc4ea7986ddeee9e947b18adfbea367379c,16,34,usa,202,0,0
ab318b4ef813d1bbba00b09d9e84224f8d824fb1,51,34,gbr,542,0,0
af386b81135c92ce5c26218ca76e63a84f025b54,41,34,gbr,589,0,0
b1809645453d95915fd8fe52e9b6fa9ee36ab2e2,10,34,gbr,187,0,0
bee88a782af5a47fde7358120223020575cd6f5b,5,34,gbr,219,0,0
c06ef20aed3ecbb626d7ff8db8844f4b261647b3,3,34,deu,53,0,0
c1df042a4622a24eb166386ebd14cb9549236e83,9,34,esp,231,0,0
c204774b0bebaccbcb3564e8c970905d2f31abf3,23,34,gbr,254,0,0
c2b25942e970328083bfcb0cdcbe47553347ac49,15,34,gbr,526,0,0
c7331c5a8130b2ced0b15e90a823ff8e5f11ac51,3,34,gbr,10,0,0
c8e07bbb02eb490f36692668ee7f8f55388350ec,8,34,hun,240,0,0
cac3e0ceb794405190b4ffc9a2e78e72014de338,18,34,gbr,321,0,0
cb27ca1ebdbbae89e4e3cbaaac5f6450b464253c,14,34,gbr,265,0,0
cb43b860c7dd26a4ca5fb415aa131ec679a68516,6,34,gbr,329,0,0
cc7055cf222e5a5d9a6ad484267d0e74ce028585,15,34,gbr,551,0,0
d3abe6a270c39623b5d996cb9bc6e6a0237000b0,1,34,gbr,415,0,0
d882d40969d06e1271a1a569da9544b8216ee374,2,34,gbr,179,0,0
db5e097f6d44599060f1cb4cd84dfe5189e7b1d3,7,34,gbr,101,0,0
e3fdaa87f700cda29513671dd744b31ac25c110c,10,34,bel,77,0,0
e885c3b1fdff210637adbf1712805dd4c2f55207,2,34,ind,38,0,0
ebdf17d52d18c392cbd7cfce8af5c9ec47c5cb6b,4,34,gbr,379,0,0
ed5e74a50d59a886b5d03ee421a60f5e270277bc,6,34,gbr,109,0,0
f442aa7206573782ab7d7fea3a544320027730d3,34,34,gbr,652,0,0
f4cda8dd0ab0033b884d152f0779f0d7023bf557,17,34,gbr,215,0,0
fabd23fab7e8648607b7305a812ac74bab9ca5a1,14,34,gbr,571,0,0
fbcbd93ad37e3a0e74126b6c2ee0f41d14879d13,8,34,gbr,437,0,0
fd32a57acd0d73976f998b89c13c5221a94ffcb5,6,34,gbr,149,0,0
ffb429a7db919d3727595a5fd1632ef58925e8e7,1,34,dnk,223,0,0
262b7b75a6add9b549a7f79657276aa7e14d3ad6,2,33,gbr,28,1,0
262b7b75a6add9b549a7f79657276aa7e14d3ad6,2,33,gbr,28,1,0
40c948592709cba79a13bec7fadf8b31da149839,1,33,deu,7,1,0
0036008d612af403824dadd3f3720f4ec8b6e656,6,33,gbr,182,0,0
01322d07491eda8336d5ef1d6b51d9749b028550,17,33,deu,547,0,0
0358a68d58f81aa98ed47f0aa10b1abd0030ed4c,4,33,swe,354,0,0
05d0dd073f2d945385f58414e11a64a64dfc07a6,4,33,esp,42,0,0
10fc5cce374602496dde9f2806d46d686a8fc6d7,42,33,gbr,373,0,0
120352376e7c5f81bf2e59b1aa08a5c6c7bbe672,1,33,gbr,487,0,0
12bd8bb020664ea0bb95d032eec79b1f829e5730,2,33,gbr,132,0,0
1658a918d22d63f15331b78044857dd1fabcb8c1,7,33,gbr,237,0,0
221cf8dee7ef267320b5f3d53307e3141c970f6f,1,33,gbr,21,0,0
2390a52616e93976438a7f983de450c72d33861f,2,33,gbr,454,0,0
2e203e2046c72473fdc93f9926c30c22605a7d5f,4,33,che,126,0,0
32bc0bec3c0275edce3098c86d8588794dbf1fd2,102,33,hun,563,0,0
357bc35d4125d9cf9ad837a13f2d04b164016d30,7,33,gbr,206,0,0
35dedbf8c131ce9de5037e4f213bda7d0db3a8c7,4,33,gbr,298,0,0
39717a85e6cc4c767a42d5ae034b82d3ef39d384,2,33,deu,38,0,0
3b182c9f32b3223e389ad0ee8410dae65be34936,6,33,gbr,191,0,0
3f25bb0fa4eeb6a7dcac98a7d739f7f9d4ac481b,8,33,gbr,268,0,0
4173454b78c83bfaae1d8ad462f21872e61dc27b,1,33,usa,22,0,0
42d7e86625ee0c2d23dd9243e17aec0065e8c24a,2,33,bel,32,0,0
43a1f1e22e72a45470bb3f7061e1eb4013dba666,3,33,che,44,0,0
43e747301cce05af8a2da3005353a3a60e5c4014,1,33,gbr,29,0,0
471f8cf2c9b696c5f2a156776bc25925a1227300,8,33,pol,303,0,0
48555ca3dc0711a5dc818dada5a1a61ae6bee83f,6,33,deu,349,0,0
4982c7d81a93f7de3a19ff78e6688ddda6d03d32,3,33,usa,46,0,1
4b8935a5e7c321987fa15f05f47c0935ed9773f2,11,33,gbr,204,0,1
4d7642654b5e2e58dccf78da1c7bf71b516cf94e,2,33,usa,264,0,0
50632e9e2128fdda0c4e96d8976850f47f6e476a,14,33,gbr,451,0,0
51ebab12639315acbae07ba24287c009e623f8aa,5,33,gbr,71,0,0
5afdc5f11cc984fed2ff2813c810547144dd6297,5,33,gbr,333,0,0
5b6662655649e62f5a11580c1a83b50f3ed2662e,15,33,gbr,237,0,0
5bc3662d79d99e215e6ed40e0b3c8a58caa504b9,12,33,ind,556,0,0
5c8217a3e8effd2ba15f075b9389fe9bc3602725,1,33,usa,21,0,0
635be499a75586e965188be59d5cad726e0eef0a,9,33,gbr,204,0,0
6a6ffbc8115ec6f5c6f186991b244163566d843e,5,33,gbr,243,0,0
6d652c86545613759a7e8d72a536557468abf64b,1,33,gbr,7,0,0
6fa6a57cd2fa239a874bbbe90ac080afca0e0710,1,33,esp,21,0,0
8457ea8d6397145ded5af4984a08d7597db53356,2,33,gbr,16,0,0
8560f9331f9779c4ab2073f8b9ad6c75ba0c8006,9,33,gib,227,0,0
88821ce067d8bdd88cd0bf607ff652b5ee52c103,9,33,usa,121,0,0
8b9ee68c8e22223940642659ecfe45f7fef6718a,14,33,irl,475,0,0
9381668174219e062647d42b2ca4b36346b15e2a,4,33,gbr,437,0,0
93a9b384ec716be0906d5c2e7187b5bb0c5afc4a,5,33,gbr,391,0,0
9cca3b0994348d60269806a4dacd2093d83bd809,10,33,deu,654,0,0
9ea75d7ca3f0b0d563b0bb4dbcf1745b4066ad6c,1,33,gbr,21,0,0
9f979ccfa9a47abce78913ff146c400964a3d621,1,33,usa,9,0,0
a0976719f0b33f5ad8f3d405cfe62c914aa20e64,2,33,aus,18,0,0
a4e01ece61e776b717a158ef26d2cad3d08555fd,3,33,gbr,543,0,0
a5d4b7c8d25ca2dcd54bba783a45a0a2ca6c81dd,14,33,gbr,403,0,0
aab7a353fa844f90d32b8c94a974a9ed39b04de2,3,33,gbr,107,0,0
af1ef9a74605181ca000f5be7afcc0e7fdb7756b,3,33,gbr,101,0,0
b2ea7fc64d00dc62e63424e89083fdb4fdd0b481,5,33,irl,95,0,0
b470ee811e740f5235211c255702376232721cd6,23,33,gbr,335,0,0
b50cd28199693f5cbda7b3613faf4e0127911276,3,33,gbr,260,0,0
b8322a96496165f387bdb50292492b4343ec66a0,13,33,gbr,384,0,0
bbbf3093c7fb859beeacac780f8b1a0d9771320e,20,33,gbr,217,0,0
bf5b865307aa672339596a08edd1d0d3703f37a6,14,33,gbr,371,0,0
c5b945d38e2892469f950db3f75d33389171812d,4,33,gbr,367,0,0
c7117f9619285a43203fa11224a8b0dc240529d3,8,33,nor,119,0,0
c74173d6ef9c0b54ba60d6825fd773d0cd60a0f7,4,33,usa,102,0,1
cccf38106c3ffd1e6e8b622ab60dd4b594d3eaaa,5,33,nld,81,0,0
d359aae29a0c513fafed52cfe84cbb0445632fbc,5,33,gbr,328,0,0
d57e6eb9db350c810c876fc019894db3a252b10f,19,33,gbr,301,0,1
dc14f3fdf040e9d314b023a244d2cf02c47a1e7d,1,33,gbr,9,0,0
e0f4f3acdaac89fd0a8c5ba2e7a8d672aa9da6a2,2,33,gbr,76,0,0
e3b994b688ded521cc921d54891672e916ab1bd3,6,33,bgr,302,0,0
e742a8300966879fa3909b7033bf7d148b7d8839,7,33,usa,171,0,1
fb1c1826e2bc95dbe3b7422a6cd2e99a8ff361b7,1,33,usa,27,0,0
fcc6495bd88112438459c28956b6364b50d4e988,2,33,gbr,33,0,0
feecfa34df9c8a9cc1c8c19c77f420adc6332e82,2,33,esp,87,0,0
229711f566ad34aa09644589adbac42d6e6032cc,1,32,aus,24,1,1
3f686f510382258e0ba6f2e455da91a4bfd87b64,7,32,gbr,321,1,0
f11108ca902aae53c8174f0d3c87e716190c7270,1,32,phl,14,1,1
037ef52d21f9282238cdf8bb8d03021f7571c029,1,32,deu,18,0,0
0956851c5da98deaef371e4a616d21a10e0a1b80,5,32,gbr,21,0,0
